date,precip_mm,temp_c,flow_m3s,enso_mei,pdo_index,aao_index,swe_mm,flow_source,precip_lag1,precip_lag2,month_sin,month_cos
1961-12-01,0.0,19.49428858710989,53.65290250308993,-0.7808909185735451,-1.73,-0.047669990876273,,era5_regression,59.35404349378626,130.99359105156898,-2.4492935982947064e-16,1.0
1962-01-01,0.0,24.341544454017928,53.18670684410827,-1.0101181191164776,-1.0,0.3551952236888142,,era5_regression,0.0,59.35404349378626,0.49999999999999994,0.8660254037844387
1962-02-01,93.48556374066636,22.19356979081427,47.09588458213835,-0.984876752622778,-0.87,0.611935762972934,,era5_regression,0.0,0.0,0.8660254037844386,0.5000000000000001
1962-03-01,34.709848374907416,19.932357023512264,41.35315752825983,-1.260724031949955,-1.06,0.4822528801162667,,era5_regression,93.48556374066636,0.0,1.0,6.123233995736766e-17
1962-04-01,121.25906773592772,13.317237770675677,84.95818119208752,-0.644928237575469,-0.95,-1.2195309755052213,,era5_regression,34.709848374907416,93.48556374066636,0.8660254037844387,-0.4999999999999998
1962-05-01,150.44359225981356,7.359620641943877,124.81587016673544,-1.009477827206112,-1.3,-0.4124926697302122,,era5_regression,121.25906773592772,34.709848374907416,0.49999999999999994,-0.8660254037844387
1962-06-01,216.25949655439572,4.999181354101591,126.3745816613701,-1.040543390494596,-1.71,-0.7445331449913191,,era5_regression,150.44359225981356,121.25906773592772,1.2246467991473532e-16,-1.0
1962-07-01,237.46454659724304,3.3057709282248,119.8150094562901,-0.897266878259309,-1.83,-1.172096546489997,,era5_regression,216.25949655439572,150.44359225981356,-0.4999999999999997,-0.8660254037844388
1962-08-01,236.16195948471923,8.832525355368594,79.84918579310079,-0.3751582037135434,-0.66,-1.7602764504033035,,era5_regression,237.46454659724304,216.25949655439572,-0.8660254037844384,-0.5000000000000004
1962-09-01,196.020493484518,10.457771369451232,60.443749158700086,-0.768401028696021,-1.47,0.4785789523670768,,era5_regression,236.16195948471923,237.46454659724304,-1.0,-1.8369701987210297e-16
1962-10-01,161.26111945594647,16.254996267494324,28.615803449359362,-0.342611800179931,-1.76,1.1795886359015468,,era5_regression,196.020493484518,236.16195948471923,-0.8660254037844386,0.5000000000000001
1962-11-01,91.31017535977873,18.64676268660496,14.767807295528769,-0.3052807018560618,-0.38,-0.5714157634772371,,era5_regression,161.26111945594647,196.020493484518,-0.5000000000000004,0.8660254037844384
1962-12-01,43.17946091254833,23.24458305596212,5.764887215226878,-0.5692052269848409,-0.23,0.7665785793567848,,era5_regression,91.31017535977873,161.26111945594647,-2.4492935982947064e-16,1.0
1963-01-01,0.0,22.89828451078821,28.07313658551621,-0.3736536620073756,0.12,0.5366135018782695,,era5_regression,43.17946091254833,91.31017535977873,0.49999999999999994,0.8660254037844387
1963-02-01,0.0,24.55568447315678,48.32462480512959,-0.2765703871345971,0.15,-0.9042011409964104,,era5_regression,0.0,43.17946091254833,0.8660254037844386,0.5000000000000001
1963-03-01,50.24204648287228,18.145610296639145,89.36678151923053,-0.4289784115687758,-0.28,-0.114481565528779,,era5_regression,0.0,0.0,1.0,6.123233995736766e-17
1963-04-01,80.2300408018961,14.635170953008858,109.67774036645105,-0.3651399449148926,-0.27,0.0415553125663578,,era5_regression,50.24204648287228,0.0,0.8660254037844387,-0.4999999999999998
1963-05-01,134.8399244168476,8.380408883228053,140.27432842358982,-0.4442200294819314,-1.26,0.73915805123746,,era5_regression,80.2300408018961,50.24204648287228,0.49999999999999994,-0.8660254037844387
1963-06-01,119.73290652652766,6.986967741754165,161.7262833779722,-0.3657428229583638,-0.6,0.1097154340580497,,era5_regression,134.8399244168476,80.2300408018961,1.2246467991473532e-16,-1.0
1963-07-01,257.5404128993561,6.971512386366946,153.38357118782784,-0.1305293383062135,-1.11,-1.742917698312432,,era5_regression,119.73290652652766,134.8399244168476,-0.4999999999999997,-0.8660254037844388
1963-08-01,113.40488315576124,5.698193642502888,138.47403807805773,0.3583286403680134,-1.01,1.830893647151068,,era5_regression,257.5404128993561,119.73290652652766,-0.8660254037844384,-0.5000000000000004
1963-09-01,190.92554921936932,11.624436484493636,111.21281838682131,-0.0488488733168426,1.08,0.389009487920547,,era5_regression,113.40488315576124,257.5404128993561,-1.0,-1.8369701987210297e-16
1963-10-01,108.2333081419798,15.474162093657112,82.16660434670132,0.5959460264117216,0.34,-0.9942221883063024,,era5_regression,190.92554921936932,113.40488315576124,-0.8660254037844386,0.5000000000000001
1963-11-01,91.60535870940748,20.91871929704516,33.82734287283671,-0.049274916086201,-0.5,-1.53735764648625,,era5_regression,108.2333081419798,190.92554921936932,-0.5000000000000004,0.8660254037844384
1963-12-01,76.9120561411126,25.03127642624524,6.693148819358413,-0.0898829529882559,0.45,-0.8714990736133837,,era5_regression,91.60535870940748,108.2333081419798,-2.4492935982947064e-16,1.0
1964-01-01,120.43110934549657,24.98339074651413,-24.372341248496753,0.0956005042559426,0.34,-0.3505811403019666,,era5_regression,76.9120561411126,91.60535870940748,0.49999999999999994,0.8660254037844387
1964-02-01,101.98600500901168,23.3169702155942,-39.71331980541271,0.1703380141508581,0.21,-0.6791806200882711,,era5_regression,120.43110934549657,76.9120561411126,0.8660254037844386,0.5000000000000001
1964-03-01,122.92989433176776,16.5683407988164,-6.792125188258552,-0.0335056432104058,-0.71,-0.4752975615423078,,era5_regression,101.98600500901168,120.43110934549657,1.0,6.123233995736766e-17
1964-04-01,192.2668782079896,13.050142645307435,23.78595413864872,-0.0925917539965477,-1.27,-1.0194808143516088,,era5_regression,122.92989433176776,101.98600500901168,0.8660254037844387,-0.4999999999999998
1964-05-01,172.44116452201322,10.001856638609311,50.08869359639232,-0.2312328589945428,-2.39,0.5554730799845368,,era5_regression,192.2668782079896,122.92989433176776,0.49999999999999994,-0.8660254037844387
1964-06-01,211.1190163929705,10.393166449838407,77.08949596549797,-0.384919000178352,-0.86,-1.0483944003488417,,era5_regression,172.44116452201322,192.2668782079896,1.2246467991473532e-16,-1.0
1964-07-01,195.98715936195515,5.862099805731252,116.6659144213641,-0.0915464710542094,-1.08,0.538877640750552,,era5_regression,211.1190163929705,172.44116452201322,-0.4999999999999997,-0.8660254037844388
1964-08-01,221.6356771582016,4.676698569837148,119.68556988494606,0.0247128218407257,-1.6,0.6788123148284986,,era5_regression,195.98715936195515,211.1190163929705,-0.8660254037844384,-0.5000000000000004
1964-09-01,225.6489914111139,10.860353855933058,71.0952094231086,-0.1856313389215431,-1.35,-1.503687929852091,,era5_regression,221.6356771582016,195.98715936195515,-1.0,-1.8369701987210297e-16
1964-10-01,119.03424768958912,17.837279458332993,22.86795895081508,0.1028117576005863,-0.64,-0.4723956653997203,,era5_regression,225.6489914111139,221.6356771582016,-0.8660254037844386,0.5000000000000001
1964-11-01,69.9596200800273,18.440956824731185,32.43003082033982,0.1847204381035105,-0.68,0.9092752379945886,,era5_regression,119.03424768958912,225.6489914111139,-0.5000000000000004,0.8660254037844384
1964-12-01,1.470947942833547,24.9144514496444,32.37187520916888,0.4101070299448475,-0.62,0.1578282344838563,,era5_regression,69.9596200800273,119.03424768958912,-2.4492935982947064e-16,1.0
1965-01-01,99.73416828021044,26.145601154594168,19.302569201989684,0.5579849795274465,-0.95,0.8663186708478794,,era5_regression,1.470947942833547,69.9596200800273,0.49999999999999994,0.8660254037844387
1965-02-01,34.32810896397867,22.01227450053346,12.973369242680576,0.2534879782980802,-0.61,1.083707151453154,,era5_regression,99.73416828021044,1.470947942833547,0.8660254037844386,0.5000000000000001
1965-03-01,98.0704335008831,18.901970784418523,29.655120573964382,0.0600848684091813,-0.17,-1.1269214028532486,,era5_regression,34.32810896397867,99.73416828021044,1.0,6.123233995736766e-17
1965-04-01,110.07615891581584,12.145998350307076,78.25276774018678,0.2782644631052418,-0.01,-0.4362261321707355,,era5_regression,98.0704335008831,34.32810896397867,0.8660254037844387,-0.4999999999999998
1965-05-01,193.16037760245968,11.062304275197851,88.50443188672182,0.433549096424757,-0.66,0.2893166257155929,,era5_regression,110.07615891581584,98.0704335008831,0.49999999999999994,-0.8660254037844387
1965-06-01,115.64784132019678,8.431062826508887,120.58787485357057,0.3839237085930369,-0.76,-0.2836567061149205,,era5_regression,193.16037760245968,110.07615891581584,1.2246467991473532e-16,-1.0
1965-07-01,226.64624096053652,4.10965832662837,155.90194135415692,0.3807295527263678,-0.74,0.3301817257021701,,era5_regression,115.64784132019678,193.16037760245968,-0.4999999999999997,-0.8660254037844388
1965-08-01,175.74855847609126,7.758014657018868,132.5297775096561,0.7259560661902585,0.32,1.46217801616098,,era5_regression,226.64624096053652,115.64784132019678,-0.8660254037844384,-0.5000000000000004
1965-09-01,235.40897520569808,10.049266465276384,85.0006046540999,0.4758890429204837,0.83,-0.2051531770363194,,era5_regression,175.74855847609126,226.64624096053652,-1.0,-1.8369701987210297e-16
1965-10-01,158.79188562799837,14.92004610808472,32.41818699348056,0.5924293529794468,0.3,0.2129074133944362,,era5_regression,235.40897520569808,175.74855847609126,-0.8660254037844386,0.5000000000000001
1965-11-01,55.99148014086142,19.086581180857173,11.32459189027864,0.4725286219513339,0.47,-0.1333826957073265,,era5_regression,158.79188562799837,235.40897520569808,-0.5000000000000004,0.8660254037844384
1965-12-01,0.0,23.03883387083645,34.59610798361243,0.3599713987880344,0.25,-2.0639937904708976,,era5_regression,55.99148014086142,158.79188562799837,-2.4492935982947064e-16,1.0
1966-01-01,0.0,24.23923155809528,54.528770842912024,0.653607314505388,-0.67,-0.8460960717058861,,era5_regression,0.0,55.99148014086142,0.49999999999999994,0.8660254037844387
1966-02-01,61.48177177407083,24.37745677454106,46.928978779123895,0.8358714877512582,-0.43,-0.2226423693790047,,era5_regression,0.0,0.0,0.8660254037844386,0.5000000000000001
1966-03-01,35.36036793213121,20.96856534122749,53.040078128918566,0.996337229776324,-1.0,-0.4700585734603731,,era5_regression,61.48177177407083,0.0,1.0,6.123233995736766e-17
1966-04-01,205.0879789138293,15.302282489790247,67.00144949046961,1.2883471489449905,-0.37,0.7836564411573652,,era5_regression,35.36036793213121,61.48177177407083,0.8660254037844387,-0.4999999999999998
1966-05-01,117.41386974654928,12.052222133323456,75.12097494360356,1.165813586540319,-0.76,1.0694586426430788,,era5_regression,205.0879789138293,35.36036793213121,0.49999999999999994,-0.8660254037844387
1966-06-01,173.54496253861635,4.656872413001258,129.3611355995293,1.2538181192747764,0.1,-0.7057012277821092,,era5_regression,117.41386974654928,205.0879789138293,1.2246467991473532e-16,-1.0
1966-07-01,169.45501448829285,5.137553509747094,159.7764372450833,1.035356280369262,0.01,1.0553947628083085,,era5_regression,173.54496253861635,117.41386974654928,-0.4999999999999997,-0.8660254037844388
1966-08-01,133.65850473990446,5.019199234236981,163.15255726571797,1.0290705580788684,-0.29,-0.53696812357199,,era5_regression,169.45501448829285,173.54496253861635,-0.8660254037844384,-0.5000000000000004
1966-09-01,189.52766666693196,11.021720945155124,129.49164968610387,0.8871205859606761,-0.35,0.2903807573592735,,era5_regression,133.65850473990446,169.45501448829285,-1.0,-1.8369701987210297e-16
1966-10-01,79.477789951526,16.599739048886388,79.77575916991611,0.827507316862424,-0.6,-0.4083662002969596,,era5_regression,189.52766666693196,133.65850473990446,-0.8660254037844386,0.5000000000000001
1966-11-01,127.88359665296564,16.869947895058743,53.964509027607534,0.9233036928072555,-0.71,-1.360693911398776,,era5_regression,79.477789951526,189.52766666693196,-0.5000000000000004,0.8660254037844384
1966-12-01,34.98561545600347,24.93236767971549,7.764526261610229,0.5855071185564884,-0.21,-0.7957099765039268,,era5_regression,127.88359665296564,79.477789951526,-2.4492935982947064e-16,1.0
1967-01-01,0.0,27.13493291537101,6.346523765651568,1.1546725894064775,-0.24,-1.6648190684915358,,era5_regression,34.98561545600347,127.88359665296564,0.49999999999999994,0.8660254037844387
1967-02-01,0.0,24.011849121902937,52.64187382173165,0.7374001160159191,-0.25,0.7969881774660552,,era5_regression,0.0,34.98561545600347,0.8660254037844386,0.5000000000000001
1967-03-01,67.14012518445982,15.79618411711716,93.7074731514943,0.2994035205780075,-0.8,1.347682348308775,,era5_regression,0.0,0.0,1.0,6.123233995736766e-17
1967-04-01,181.55089269885684,19.077155513922897,61.6422800034116,0.6168964305702271,-1.13,0.897694106053532,,era5_regression,67.14012518445982,0.0,0.8660254037844387,-0.4999999999999998
1967-05-01,143.3224250940699,8.544514457907287,83.6112778173115,0.7927055957020852,-1.54,-0.3180298139386657,,era5_regression,181.55089269885684,67.14012518445982,0.49999999999999994,-0.8660254037844387
1967-06-01,189.8038232567756,5.9727363955895045,115.10501167103604,0.9006709812475233,-1.2,0.6931124665423908,,era5_regression,143.3224250940699,181.55089269885684,1.2246467991473532e-16,-1.0
1967-07-01,142.21380962146918,8.30956628941829,139.5412764370427,0.9991075359020548,-1.21,-1.9600903017716955,,era5_regression,189.8038232567756,143.3224250940699,-0.4999999999999997,-0.8660254037844388
1967-08-01,267.53447799171096,5.220119132670924,139.14657172218273,0.8955227504577751,-1.55,1.022991515741315,,era5_regression,142.21380962146918,189.8038232567756,-0.8660254037844384,-0.5000000000000004
1967-09-01,57.11786267794256,9.375923917080565,109.75371815765726,0.5367941639662481,-0.6,1.8500350857419967,,era5_regression,267.53447799171096,142.21380962146918,-1.0,-1.8369701987210297e-16
1967-10-01,131.05089178022536,17.460900633561828,89.75167054652081,0.5058561150277412,-0.06,0.6637444981179872,,era5_regression,57.11786267794256,267.53447799171096,-0.8660254037844386,0.5000000000000001
1967-11-01,67.24141754104714,20.62215462237232,68.52855520772013,0.2521219900713335,0.36,-0.5109771217742068,,era5_regression,131.05089178022536,57.11786267794256,-0.5000000000000004,0.8660254037844384
1967-12-01,47.45668451042378,24.62788820430587,20.297981535146988,0.5194457110895256,-0.68,0.8325702938304306,,era5_regression,67.24141754104714,131.05089178022536,-2.4492935982947064e-16,1.0
1968-01-01,49.93228404955335,24.61165371234065,15.059440740155651,0.4233839255299315,-0.65,0.0544898172065014,,era5_regression,47.45668451042378,67.24141754104714,0.49999999999999994,0.8660254037844387
1968-02-01,84.75617771253852,23.374548318765942,6.940130933957619,0.1333963739391848,-0.19,-1.043360355418443,,era5_regression,49.93228404955335,47.45668451042378,0.8660254037844386,0.5000000000000001
1968-03-01,70.34709856787549,20.987910689310464,18.84868041141121,0.0236409840493683,0.08,-1.3607827817040088,,era5_regression,84.75617771253852,49.93228404955335,1.0,6.123233995736766e-17
1968-04-01,32.33451351630224,11.686625658430488,97.11340947408769,0.1451563219271188,-0.69,-0.2336279213634387,,era5_regression,70.34709856787549,84.75617771253852,0.8660254037844387,-0.4999999999999998
1968-05-01,247.46151882469164,7.395882837329466,134.42706667873296,-0.0384766761067854,-0.79,0.0210869578803085,,era5_regression,32.33451351630224,70.34709856787549,0.49999999999999994,-0.8660254037844387
1968-06-01,174.33369943260317,5.085837879107477,114.82881962327792,-0.2812951271660363,0.14,-2.580930177886796,,era5_regression,247.46151882469164,32.33451351630224,1.2246467991473532e-16,-1.0
1968-07-01,263.9669080752532,3.0258243658385533,106.62913413619913,-0.180059451001859,0.44,2.9095332799689,,era5_regression,174.33369943260317,247.46151882469164,-0.4999999999999997,-0.8660254037844388
1968-08-01,190.6834468914688,8.575843539508714,90.89869483930366,-0.0885635345690562,-0.01,-0.4454346029762522,,era5_regression,263.9669080752532,174.33369943260317,-0.8660254037844384,-0.5000000000000004
1968-09-01,206.36789533546252,9.26198239474424,76.5884437403252,-0.2317901337234895,0.26,1.2956982597391582,,era5_regression,190.6834468914688,263.9669080752532,-1.0,-1.8369701987210297e-16
1968-10-01,116.72091616104528,14.591734117918824,53.31285281100429,-0.3499226120366374,-0.18,0.0245551985276367,,era5_regression,206.36789533546252,190.6834468914688,-0.8660254037844386,0.5000000000000001
1968-11-01,47.4473852794939,17.509243065009183,47.81748081385686,-0.2453153696256828,0.03,1.267036532356428,,era5_regression,116.72091616104528,206.36789533546252,-0.5000000000000004,0.8660254037844384
1968-12-01,76.07397503636865,24.794639507270443,26.684252754359818,-0.6552091351123118,-0.29,2.215875789127346,,era5_regression,47.4473852794939,116.72091616104528,-2.4492935982947064e-16,1.0
1969-01-01,0.0,24.191669294282107,20.28113424845924,-1.0119273539140472,-0.71,-0.548330614398358,,era5_regression,76.07397503636865,47.4473852794939,0.49999999999999994,0.8660254037844387
1969-02-01,14.023284326143798,22.32230238096212,43.364133275379345,-1.1262678848983734,-1.22,-0.3448292701162125,,era5_regression,0.0,76.07397503636865,0.8660254037844386,0.5000000000000001
1969-03-01,68.94625080488639,18.8212903165917,75.7229542719121,-1.0776752419220903,-1.21,0.5934193686724752,,era5_regression,14.023284326143798,0.0,1.0,6.123233995736766e-17
1969-04-01,135.81110623520635,13.417252007347658,87.66141967340235,-0.8766354480504799,-1.07,0.9781553374482496,,era5_regression,68.94625080488639,14.023284326143798,0.8660254037844387,-0.4999999999999998
1969-05-01,138.5092223011523,7.704192381363825,109.40315708582872,-0.3463650381605663,-1.06,0.2155800495440593,,era5_regression,135.81110623520635,68.94625080488639,0.49999999999999994,-0.8660254037844387
1969-06-01,107.61846524621195,5.996746473718924,150.1697150790876,-0.0544306473839039,0.84,-0.1648525029312059,,era5_regression,138.5092223011523,135.81110623520635,1.2246467991473532e-16,-1.0
1969-07-01,233.83423597056944,6.188433363928642,166.60280534542255,-0.0969691416345416,-0.37,-1.4011754049337417,,era5_regression,107.61846524621195,138.5092223011523,-0.4999999999999997,-0.8660254037844388
1969-08-01,144.78035504697868,8.82468797593835,134.93782297587538,-0.0929770898418941,-0.92,0.0874782797927771,,era5_regression,233.83423597056944,107.61846524621195,-0.8660254037844384,-0.5000000000000004
1969-09-01,198.66673189782068,6.152684578088859,120.50342224220496,-0.3844381902490473,-1.07,-1.0300424185790982,,era5_regression,144.78035504697868,233.83423597056944,-1.0,-1.8369701987210297e-16
1969-10-01,135.92428593700902,14.151140021600607,67.4128559728914,-0.3515483120218596,0.95,0.0018333217553885,,era5_regression,198.66673189782068,144.78035504697868,-0.8660254037844386,0.5000000000000001
1969-11-01,66.06401560144222,24.442569064633027,11.67844402619059,-0.4029910724957151,0.58,1.211849447254754,,era5_regression,135.92428593700902,198.66673189782068,-0.5000000000000004,0.8660254037844384
1969-12-01,107.2571180473972,23.96168702423258,7.625635142249308,-0.2658763971447168,1.13,0.3837895269571649,,era5_regression,66.06401560144222,135.92428593700902,-2.4492935982947064e-16,1.0
1970-01-01,76.40645181025324,22.836317776776998,-13.57946022314701,-0.487458040495942,1.06,0.3484526182697469,,era5_regression,107.2571180473972,66.06401560144222,0.49999999999999994,0.8660254037844387
1970-02-01,0.0,23.67174634611369,-4.2413344293916,-0.2829082821739961,1.01,-1.5516929093615592,,era5_regression,76.40645181025324,107.2571180473972,0.8660254037844386,0.5000000000000001
1970-03-01,0.0,18.563391785617256,77.57538238864868,0.2052042199441767,1.2,0.4792547100767038,,era5_regression,0.0,76.40645181025324,1.0,6.123233995736766e-17
1970-04-01,186.65691559782385,16.432991788759683,102.39850230834048,0.1520557534127018,0.31,-0.5366052661931457,,era5_regression,0.0,0.0,0.8660254037844387,-0.4999999999999998
1970-05-01,282.0456865291039,11.153289339769032,58.4701694992072,0.2573636947011141,-0.89,-1.9461566600663889,,era5_regression,186.65691559782385,0.0,0.49999999999999994,-0.8660254037844387
1970-06-01,167.44911794377805,5.821001303023993,52.17139949586351,0.4386705227443364,-0.12,1.3226558207519896,,era5_regression,282.0456865291039,186.65691559782385,1.2246467991473532e-16,-1.0
1970-07-01,232.17718948775388,6.497723645549379,95.10994624604223,0.2744373289041519,-0.92,-0.2552088261123151,,era5_regression,167.44911794377805,282.0456865291039,-0.4999999999999997,-0.8660254037844388
1970-08-01,156.0998982779195,7.447730935097812,120.54120208433687,0.3142213405568617,-1.79,0.0395285152714973,,era5_regression,232.17718948775388,167.44911794377805,-0.8660254037844384,-0.5000000000000004
1970-09-01,134.1170997629273,11.756222189789591,110.89666393163782,0.286576926735714,-1.68,0.4719034620779839,,era5_regression,156.0998982779195,232.17718948775388,-1.0,-1.8369701987210297e-16
1970-10-01,265.04240912479315,15.985668549703098,58.26427524015429,0.2872220636267922,-1.2,1.258480530109132,,era5_regression,134.1170997629273,156.0998982779195,-0.8660254037844386,0.5000000000000001
1970-11-01,89.29680418002445,20.030987767758425,-22.006564168287184,0.026596922107473,-0.92,-0.7549222111085857,,era5_regression,265.04240912479315,134.1170997629273,-0.5000000000000004,0.8660254037844384
1970-12-01,35.38846827524515,22.27160081613163,-18.146908526184177,0.0312902821744085,-0.91,1.4580859652214715,,era5_regression,89.29680418002445,265.04240912479315,-2.4492935982947064e-16,1.0
1971-01-01,25.37553589808768,29.04356035257356,4.5708990861724885,0.1775607413306026,-1.34,-0.0449763565850725,,era5_regression,35.38846827524515,89.29680418002445,0.49999999999999994,0.8660254037844387
1971-02-01,0.0,23.977019407571586,40.33905646979241,0.5951477495360549,-1.45,-0.8047006714025701,,era5_regression,25.37553589808768,35.38846827524515,0.8660254037844386,0.5000000000000001
1971-03-01,87.09900780105892,18.9555311917229,70.35646928961694,0.8234142224080114,-1.55,0.1094547558726263,,era5_regression,0.0,25.37553589808768,1.0,6.123233995736766e-17
1971-04-01,211.5906313296383,13.925238771363768,63.143900843622646,1.387027537420677,-1.7,-0.6369661061529344,,era5_regression,87.09900780105892,0.0,0.8660254037844387,-0.4999999999999998
1971-05-01,242.46715570950016,14.380731714068652,18.9541318465115,1.0181205148121946,-1.75,-0.1030202107296696,,era5_regression,211.5906313296383,87.09900780105892,0.49999999999999994,-0.8660254037844387
1971-06-01,180.1964485385392,8.153761104354215,52.798003801650566,1.1780046543471787,-1.86,1.5049328820866172,,era5_regression,242.46715570950016,211.5906313296383,1.2246467991473532e-16,-1.0
1971-07-01,174.46786160789014,2.051889836820597,129.94299854168082,1.1152067906339664,-2.25,-1.891181261869789,,era5_regression,180.1964485385392,242.46715570950016,-0.4999999999999997,-0.8660254037844388
1971-08-01,239.16264344020672,8.094952848715039,122.8107866587251,1.6606269915358711,-0.32,0.0655671176807508,,era5_regression,174.46786160789014,180.1964485385392,-0.8660254037844384,-0.5000000000000004
1971-09-01,170.8174065877187,9.32606526326067,87.32253521162892,1.2520748067757388,-0.17,-0.0170209575016319,,era5_regression,239.16264344020672,174.46786160789014,-1.0,-1.8369701987210297e-16
1971-10-01,113.16064313531436,14.66448250631009,57.03891386668022,0.8749507734439321,-0.35,-0.3155718194321562,,era5_regression,170.8174065877187,239.16264344020672,-0.8660254037844386,0.5000000000000001
1971-11-01,31.117271883743364,18.423513018626856,60.51435670867917,0.6076379024663323,-1.28,-0.4661585075289858,,era5_regression,113.16064313531436,170.8174065877187,-0.5000000000000004,0.8660254037844384
1971-12-01,73.2389456919228,24.717189481267063,36.589928348280694,-0.0902946050732429,-1.77,0.6804216664684019,,era5_regression,31.117271883743364,113.16064313531436,-2.4492935982947064e-16,1.0
1972-01-01,21.915581594466545,28.75845257949702,4.97267884733651,-0.2389916510701469,-2.12,-0.6060894225032537,,era5_regression,73.2389456919228,31.117271883743364,0.49999999999999994,0.8660254037844387
1972-02-01,30.394003112254428,20.371432393266343,36.6071139251726,-0.4428322844292416,-1.95,-2.8946696735823734,,era5_regression,21.915581594466545,73.2389456919228,0.8660254037844386,0.5000000000000001
1972-03-01,70.37439986693191,18.3722450427872,62.66235014562474,-0.3534309200434551,-1.53,-1.5096846736205929,,era5_regression,30.394003112254428,21.915581594466545,1.0,6.123233995736766e-17
